EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3680290945,Bjkhaksari,1,1,253.25,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jarrett Allen,Clint Capela
3679962586,Beege420,1,1,251.75,Giannis Antetokounmpo,Trae Young,Jrue Holiday,Dejounte Murray,Brook Lopez,Clint Capela
3679792077,Kmk72289,1,1,249.75,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jalen Green,Mike Conley
3679419163,gregr1224,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679485494,NIUDave85,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679864136,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679951443,tdavis24,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679952119,Moose5454,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679998569,COtter22,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679735109,IRONMEN2125,1,1,247.5,Joel Embiid,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jarrett Allen,Mike Conley
3680146033,densegrade,1,1,246.5,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Brook Lopez,Kyle Anderson
3679900486,atig,1,1,239.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Zach Collins,Jaden Ivey
3679976724,dpierotti,1,1,239.0,Joel Embiid,Anthony Edwards,De'Aaron Fox,Tyler Herro,Zach Collins,Jeremy Sochan
3679295366,glavilla,1,1,238.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3679673345,AShank,1,1,237.0,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3679489174,MaddenChamp1,1,1,234.75,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3679435036,Chicho45,1,1,230.75,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Alperen Sengun,Jarrett Allen,Jaden Ivey
3680093773,bcoops1984,1,1,230.0,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Tyler Herro,Jarrett Allen,Clint Capela
3679635570,Russian_Doll,1,1,229.0,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3680130585,jhogan88,1,1,226.75,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Tyler Herro,Khris Middleton,Jeremy Sochan
3679762384,Trez710,1,1,224.75,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Mike Conley
3679592425,zzipperr,1,1,218.5,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679917017,jteezy22,1,1,203.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,Jeremy Sochan
