EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3679643344,Squeeba,1,1,256.0,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,KJ Martin
3679380999,Thelovebug97,1,1,249.75,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jalen Green,Mike Conley
3679419159,gregr1224,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679485499,NIUDave85,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679890433,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679951440,tdavis24,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679988622,COtter22,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679519566,18yrice,1,1,248.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Zach Collins,Clint Capela
3679759522,IRONMEN2125,1,1,247.5,Joel Embiid,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jarrett Allen,Mike Conley
3679385264,aramisj22,1,1,247.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679974818,Cds24,1,1,242.5,James Harden,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jarrett Allen,Jaden Ivey
3679499631,russellfonner,1,1,239.0,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Jalen Green,Clint Capela
3679540071,Tony0901,1,1,237.0,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Kevin Porter Jr.,Jarrett Allen,Mike Conley
3680036694,bradyfan1200,1,1,236.25,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3679397595,gpayton814,1,1,235.75,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Jaden Ivey
3679635565,Russian_Doll,1,1,229.0,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3679420078,BeastMode48952,1,1,228.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3679753978,Motorcycle1300,1,1,226.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3679760358,orion320,1,1,220.5,Joel Embiid,Trae Young,De'Aaron Fox,Kevin Porter Jr.,Jarrett Allen,Clint Capela
3679941836,discgolfnutt,1,1,218.75,Joel Embiid,Anthony Edwards,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Mike Conley
3679544198,smokey960,1,1,218.5,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679632140,Kdogg1220,1,1,218.5,Joel Embiid,Trae Young,Darius Garland,Dejounte Murray,Jarrett Allen,Clint Capela
3679345793,bama6571,1,1,213.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Kevin Porter Jr.,Jarrett Allen,Jeremy Sochan
3680101797,Gbpasa1a,1,1,212.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3679995184,pistol666,1,1,212.25,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Dejounte Murray,Jalen Green,Jaden Ivey
3679726439,Flagrant2Foul,1,1,211.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Kevin Porter Jr.,Bobby Portis,Clint Capela
3679645981,Dallasfromnc,1,1,210.25,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jaden Ivey
3680151159,Harpua99,1,1,208.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Khris Middleton,Clint Capela
3679615436,chancealot123,1,1,207.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Jabari Smith Jr.
3679465015,jenski9,1,1,206.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
3679728950,andrade1129,1,1,201.75,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Khris Middleton,Jaden Ivey
