EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3679890813,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679896720,amdpd,1,1,234.0,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679857550,fewfew,1,1,224.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3679750285,Broncos149,1,1,223.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Khris Middleton,Clint Capela
3679974209,GreyPoupon,1,1,216.25,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3680062884,beaker913,1,1,213.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
3680260695,mcohen03,1,1,212.25,Joel Embiid,Trae Young,De'Aaron Fox,Dejounte Murray,Brook Lopez,Jaden Ivey
3680180890,whistle222,1,1,208.75,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Dejounte Murray,Jalen Green,Jaden Ivey
3680051804,dboys74,1,1,203.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,Jeremy Sochan
3680165445,benlegare,1,1,196.25,Joel Embiid,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
3680052210,ilikepie123,1,1,188.75,Giannis Antetokounmpo,Donovan Mitchell,Rudy Gobert,Dejounte Murray,Jalen Green,Jaden Ivey
