EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3680290521,wynnmny,1,1,272.75,Giannis Antetokounmpo,Donovan Mitchell,Jrue Holiday,Tyler Herro,Brook Lopez,Kyle Anderson
3679419152,gregr1224,1,1,254.0,Giannis Antetokounmpo,Anthony Edwards,Jimmy Butler,Alperen Sengun,Jarrett Allen,Kyle Anderson
3679929876,norcalhangman,1,1,251.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Zach Collins,Jeremy Sochan
3679883233,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679952308,Moose5454,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680242397,COtter22,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679525158,ealos,1,1,247.5,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jalen Green,Mike Conley
3679832461,tigwal,1,1,245.0,James Harden,Anthony Edwards,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Kyle Anderson
3680144696,Levster99,1,1,234.5,Joel Embiid,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679970030,cyun73,1,1,231.0,Giannis Antetokounmpo,Donovan Mitchell,Darius Garland,Dejounte Murray,Jarrett Allen,Kyle Anderson
3680231121,Railroad2000,1,1,228.25,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Mike Conley
3680179476,benlegare,1,1,225.5,James Harden,Donovan Mitchell,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
3680264084,bauerex4,1,1,224.25,Giannis Antetokounmpo,Donovan Mitchell,Jrue Holiday,Dejounte Murray,Khris Middleton,Clint Capela
3679733857,bucnation4lyfe,1,1,222.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Kevin Porter Jr.,Jarrett Allen,Clint Capela
3680219293,dsmith9454,1,1,222.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Kevin Porter Jr.,Jarrett Allen,Clint Capela
3680080804,beaker913,1,1,219.25,Joel Embiid,Trae Young,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3680185241,vinnydeez,1,1,219.25,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679947276,GreyPoupon,1,1,214.0,Joel Embiid,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3680261651,mcohen03,1,1,212.25,Joel Embiid,Trae Young,De'Aaron Fox,Dejounte Murray,Brook Lopez,Jaden Ivey
3679589361,Phin2423,1,1,191.0,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
3679608936,Craig42,1,1,191.0,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
