EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679660899,ChipotleAddict,1,1,331.5,Zach Collins,Harrison Barnes,James Harden,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Domantas Sabonis
3679533442,ShaidyAdvice,1,1,317.0,Zach Collins,Giannis Antetokounmpo,Kevin Huerter,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Rudy Gobert
3679809098,916moreno,1,1,300.0,Joel Embiid,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,Devonte' Graham,Khris Middleton,Nickeil Alexander-Walker,Tari Eason
3679411438,danvita50,1,1,299.5,Joel Embiid,Hamidou Diallo,Devonte' Graham,Giannis Antetokounmpo,Tyrese Maxey,Tari Eason,Caris LeVert,Charles Bassey
3679815438,Cobies,1,1,290.25,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Killian Hayes,Anthony Edwards,Devonte' Graham,Tyler Herro
3679602609,ATKM2007,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3679528768,jcsst24,1,1,287.25,Marvin Bagley III,Anthony Edwards,Jalen Green,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Tyler Herro,Evan Mobley
3679737610,papagates,1,1,283.75,Marvin Bagley III,Jabari Smith Jr.,James Harden,Evan Mobley,Killian Hayes,Harrison Barnes,Caris LeVert,Alperen Sengun
3679670657,Sophie08,1,1,283.0,Marvin Bagley III,Kyle Anderson,Jalen Green,Jeremy Sochan,Donovan Mitchell,Hamidou Diallo,Devonte' Graham,De'Aaron Fox
3679456334,Tarheels3,1,1,280.25,Joel Embiid,Naz Reid,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Tari Eason,Tyler Herro,Charles Bassey
3679762008,Chef_Craig,1,1,276.0,Alperen Sengun,Tari Eason,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Bogdan Bogdanovic,Domantas Sabonis
3679184530,petteytheft89,1,1,271.75,James Wiseman,Jabari Smith Jr.,Anthony Edwards,Marvin Bagley III,Tre Jones,Kyle Anderson,Jalen Green,Bam Adebayo
3679807509,uberfan5585,1,1,266.75,Domantas Sabonis,Jeremy Sochan,Tyler Herro,Jabari Smith Jr.,De'Aaron Fox,Tari Eason,Devonte' Graham,Caris LeVert
3679473708,cjsanders85,1,1,265.75,Clint Capela,Harrison Barnes,Kevin Huerter,Giannis Antetokounmpo,De'Aaron Fox,Keegan Murray,Nickeil Alexander-Walker,De'Andre Hunter
3679591963,sharkyrb,1,1,264.0,James Wiseman,Jeremy Sochan,Killian Hayes,Giannis Antetokounmpo,James Harden,Hamidou Diallo,Devonte' Graham,Blake Wesley
3679714851,qikiqtani,1,1,260.75,Kevin Love,Anthony Edwards,Jalen Green,Evan Mobley,Gabe Vincent,Kyle Anderson,Tyrese Maxey,Clint Capela
3679742880,LuvMachine614,1,1,254.75,Zach Collins,Tari Eason,Trae Young,Jeremy Sochan,De'Aaron Fox,Hamidou Diallo,Tyrese Maxey,Killian Hayes
3679490344,cavsmap,1,1,246.25,James Wiseman,Marvin Bagley III,Tyrese Maxey,Jeremy Sochan,Trae Young,Anthony Edwards,Jalen Green,Caris LeVert
3679621222,piggyhead10,1,1,246.25,Giannis Antetokounmpo,Tari Eason,Malik Monk,Saddiq Bey,Jaden Ivey,Anthony Edwards,Tyrese Maxey,P.J. Tucker
3679536715,NYPDSPIKE,1,1,245.75,Bam Adebayo,Haywood Highsmith,Josh Minott,Kyle Anderson,De'Aaron Fox,Jimmy Butler,Anthony Edwards,Cedi Osman
3679377041,Chuckwagon89,1,1,241.75,Charles Bassey,Giannis Antetokounmpo,Anthony Edwards,Jeremy Sochan,Jalen Green,Tari Eason,Caris LeVert,Keegan Murray
3679584832,SammyfromNY,1,1,236.25,Rudy Gobert,Jimmy Butler,Tre Jones,Jeremy Sochan,De'Aaron Fox,Tari Eason,Romeo Langford,Jarrett Allen
3679546519,joewhattayaknow,1,1,164.75,Joel Embiid,Bogdan Bogdanovic,Jaden Ivey,Bobby Portis,Tyrese Maxey,Tobias Harris,Jalen Green,John Collins
