EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3680127772,sabres1965,1,1,273.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Zach Collins,Clint Capela
3679419161,gregr1224,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679864134,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679962349,Moose5454,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679984606,barig224,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680190260,NIUDave85,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679489010,Kingcoop100,1,1,239.25,Giannis Antetokounmpo,Donovan Mitchell,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Mike Conley
3679818389,r2ruok,1,1,237.5,James Harden,Domantas Sabonis,Darius Garland,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3679635568,Russian_Doll,1,1,229.0,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3680164594,Zalnisss,1,1,228.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3680165848,benlegare,1,1,214.5,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
