EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3680252686,aceofCali13,1,1,256.0,Giannis Antetokounmpo,Trae Young,Jrue Holiday,Tyler Herro,Zach Collins,KJ Martin
3680356174,Otherj23,1,1,255.0,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680293009,dhhenr01,1,1,254.0,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Mike Conley
3679827013,stephm37,1,1,251.75,James Harden,Domantas Sabonis,Darius Garland,Dejounte Murray,Zach Collins,Jeremy Sochan
3679523889,MarkShanbaum,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Zach Collins,Jeremy Sochan
3679578842,NIUDave85,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679890434,bkreider,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679951439,tdavis24,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680242610,COtter22,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679750850,IRONMEN2125,1,1,247.5,Joel Embiid,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jarrett Allen,Mike Conley
3679402182,aramisj22,1,1,247.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680166323,frenchbulldog,1,1,247.0,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Tyler Herro,Jarrett Allen,Clint Capela
3680275012,BigRedRonnie,1,1,245.25,Joel Embiid,Domantas Sabonis,Bam Adebayo,Dejounte Murray,Jalen Green,Clint Capela
3680112993,EdMuno,1,1,237.75,Giannis Antetokounmpo,Trae Young,Bam Adebayo,Dejounte Murray,Jarrett Allen,Clint Capela
3680359235,moerayemo89,1,1,235.5,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Kyle Anderson
3679534002,Tony0901,1,1,234.75,Joel Embiid,Domantas Sabonis,Darius Garland,Kevin Porter Jr.,Jarrett Allen,Mike Conley
3679679043,mikelee704,1,1,231.0,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Tyler Herro,Jalen Green,Clint Capela
3679635566,Russian_Doll,1,1,229.0,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3680073888,mandoviva,1,1,228.75,Joel Embiid,Donovan Mitchell,Darius Garland,Evan Mobley,Jalen Green,Jeremy Sochan
3680317484,Ojomuerto,1,1,228.0,James Harden,Trae Young,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Clint Capela
3680128826,Gbpasa1a,1,1,227.0,Joel Embiid,Trae Young,De'Aaron Fox,Tyler Herro,Jarrett Allen,Clint Capela
3679753995,Motorcycle1300,1,1,226.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3679309917,BuckyNation34,1,1,224.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3679419160,gregr1224,1,1,222.75,Giannis Antetokounmpo,Anthony Edwards,Jimmy Butler,Alperen Sengun,Jarrett Allen,Jaden Ivey
3680198687,frontiernew,1,1,221.25,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
3680374909,Sethmason6,1,1,218.75,Joel Embiid,Donovan Mitchell,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Jaden Ivey
3680005897,Mormino440,1,1,213.5,Joel Embiid,Donovan Mitchell,Jimmy Butler,Dejounte Murray,Jalen Green,Mike Conley
3680230290,showMe870,1,1,211.75,Giannis Antetokounmpo,Trae Young,Darius Garland,Alperen Sengun,Jarrett Allen,Jaden Ivey
3680269060,db2000db,1,1,210.5,Joel Embiid,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Clint Capela
3680182735,dos-perros,1,1,205.25,Giannis Antetokounmpo,Trae Young,Darius Garland,Dejounte Murray,Jalen Green,Jeremy Sochan
3679505667,kb2haq,1,1,204.25,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
